Teks_Aspirasi,Biro / Unit
fasilitas lift di gedung sering masalah,uppk
gedung sangat tidak nyaman ketika hujan karena air basah interior selasar gedung,uppk
baka laku dengan baik urus beasiswa ekstrakurikuler saya dan teman saya,baka
baka mungkin kurang tenaga kerja sehingga urus administrasi kerap kali butuh proses yang lama,baka
buat ktm baru proses dengan baik dan cepat,baak
parkir anta yang luas dan gratis,ukk
terlalu jauh dengan gedung dan shuttle terlalu lama untuk kembali,ukk
sangat manfaat karena gratis utama untuk anak kos,poliklinik
tempat yang sulit temu dan jauh dari gedung buat mahasiswa jadi malas,poliklinik
parkir anta becek semua kalau hujan,ukk
ruang pustaka nyaman untuk ajar dan cari buku yang ingin,perpustakaan
toilet petra tidak sedia tisu toilet,uppk
staf baka sangat bantu proses layan proposal lpj skkk dll,baka
jangka waktu proses kadang tidak konsisten kadang cepat kadang lama,baka
layan sangat bantu mahasiswa dalam ganti jadi ktm baru minta surat minta pinjam kelas dll,baak
situs sim dan lentera kadang tidak update,baak
sangat bantu layan obat untuk mahasiswa,poliklinik
banyak obat yang beri dan yang jarang guna sehingga kadang takut untuk minum obat yang beri,poliklinik
pustaka milik koleksi buku yang banyak dan variasi,perpustakaan
butuh renovasi dan buat ruang untuk ajar juga ac perlu lebih dingin kalau orang banyak tambah lantai kapasitas sangat kurang dengan jumlah mahasiswa yang terus tambah banyak tiap tahun,perpustakaan
kurang ada sosialisasi tentang apa yang mahasiswa bisa laku di baka utama cara tulis banyak ha lisan saja lalu kakak angkat sehingga dapat sebab distorsi informasi,baka
situs sim sering error kalau waktu prs,baak
akses internet cepat dan mudah,puskom
toilet pria nyaman baik untuk urinoir dan toilet bersih selalu jaga,uppk
fasilitas lab cukup lengkap,puskom
sistem administrasi nilai yang tidak ribet,baak
proses administrasi mahasiswa cukup cepat,baka
layan transkrip nilai rapi,baak
cepat dalam proses validasi prs dan jelas bagaimana orang bisa tolak prs utama yang karena seleksi kelas,baak
toilet gedung bau,uppk
layan poliklinik petra sangat baik meski tidak bayar karena sudah tercover tetapi layan sangat baik,poliklinik
parkir petra sangat jelek karena turut saya tidak pusat buang waktu banyak untuk pergi ke kelas dari parkir kontraproduktif sekali,ukk
selalu bisa jawab ta yang lontar meski terkadang ta tidak sesuai dengan kapasitas baka,baka
terkadang jikalau sampai di baka tidak ada admin yang tunggu padahal saya lihat banyak admin baka yang di dalam kantor,baka
sim dan lentera cukup bantu ajar,baak
sim dan lentera milik antarmuka yang kurang user ramah,baak
kurang fasilitas yang harus sedia sehingga beberapa kali saya harus pergi ke poliklinik lain,poliklinik
bantu untuk urus proposal,baka
baka susah untuk terima ide baru giat,baka
bantu mahasiswa dalam transkrip nilai,baak
lentera terlalu rumit jika ada uji di sana,baak
sangat bantu mahasiswa yang kos obat,poliklinik
banyak obat an yang beri banyak antibiotik saja,poliklinik
karyawan di kantin cepat tanggap untuk bersih,uppk
toilet di kj seringkali kotor,uppk
sinyal wifi tidak lancar di beberapa tempat,puskom
banyak beasiswa sehingga sangat bantu,baka
kadang staf baka kurang ramah,baka
layan buat ktm cepat,baak
sim beberapa kali sulit akses waktu prs,baak
obat yang beri lengkap,poliklinik
kadang diagnosa tidak tepat,poliklinik
wifi lumayan cepat,puskom
sirkulasi udara gedung baik dan bersih kelas jaga,uppk
staf pustaka kurang ramah,perpustakaan
parkir anta kalau hujan banjir dan lumpur,ukk
pintu masuk dan keluar gedung buat macet jalan karena tidak satu gerbang,ukk
kurang dokter sehingga kalau ada beberapa pasien akan kerepot,poliklinik
ada fasilitas yang kurang pada seperti toilet di beda jauh dengan di,uppk
terkadang situs lentera suka error,baak
sangat bantu dalam sehat mahasiswa,poliklinik
letak yang pencil,poliklinik
sangat bantu mahasiswa jika perlu ke dokter,poliklinik
kurang lama jam buka poliklinik universitas kristen petra,poliklinik
puskom milik kuantitas komputer yang pada,puskom
jaring internet yang cepat,puskom
puskom dan tidak sedia aplikasi olah data seperti smart pls amos lisrel yang guna pada beberapa mata kuliah dan skripsi,puskom
baka beri layan daring untuk aju skkk eksternal dan harga ekstrakurikuler yang mudah proses administrasi,baka
proses aju proposal acara cukup rumit dan lama,baka
layan baak cara offline sangat cepat dan ramah,baak
awat yang beri terkadang salah,poliklinik
staf pustaka kalau yang di bagi pinjam buku main main di komputer,perpustakaan
makan di gedung mahal makan di gedung murah kenapa tidak kasih harga standar universitas saja biar tidak terlalu jomplang harga makan,kantin
kadang tidak ada orang di front office waktu datang,baak
kurang tanggap periksa kondisi pasien,poliklinik
makan di kantin sudah cukup variasi,kantin
pustaka nyaman guna untuk ajar,perpustakaan
puskom sudah cukup nyaman guna,puskom
toilet gedung bau kurang enak pesing,uppk
kadang ac di kelas terlalu dingin proyektor banyak yang sudah tidak lihat atau rusak,uppk
baka sudah cukup tanggap ketika ta tentang hal yang kait dengan mahasiswa,baka
proses proposal dan skkk lama,baka
layan baak sudah cukup baik,baak
kadang antre panjang mungkin bisa buka loket baru pada hari ramai,baak
tempat poliklinik cukup jauh,poliklinik
toilet gedung bersih dan nyaman toilet gedung dan toilet kj gelap lembab dan tidak nyaman,uppk
taman dan pohon potong dan rapi cara atur,uppk
dingin ruang di gedung fungsi dengan baik,uppk
parkir mahasiswa di gedung sedikit,ukk
internet petra mudah putus,puskom
tidak ada atap sambung antar gedung universitas kristen petra sehingga mahasiswa sulit menyebrang dari gedung ke saat hujan,uppk
ribet jika ingin ajar di pustaka karena harus naik lift dan titip barang lebih dahulu,perpustakaan
lift di kj kecil dan tidak dapat akomodasi orang yang banyak,uppk
staf baka kooperatif dan mau bantu,baka
layan di baka kurang cepat,baka
layan baak cepat dalam atas ktm yang hilang,baak
sim dan lentera kadang sulit buka dan overload terlalu banyak yang akses akhir lemot,baak
poliklinik mungut biaya tapi sedikit,poliklinik
layan poliklinik sangat lama dan cara daftar di poliklinik guna sistem zaman dahulu tidak update,poliklinik
proyektor gedung yang sering masalah,uppk
baka bantu dalam beri informasi kena bantu uang,baka
lama layan penginputan skkk oleh baka,baka
layan baak sangat informatif tentang informasi akademik mahasiswa cara personal,baak
situs sim kadang tidak langsung update,baak
layan ini sangat bantu mahasiswa yang sakit tanpa pungut biaya,poliklinik
letak jauh dan kurang strategis,poliklinik
internet di sudah baik,puskom
fasilitas ac kelas di gedung terlalu dingin,uppk
makan di gedung lebih mahal daripada gedung,kantin
internet di eh sangat susah,puskom
baka sangat bantu beri informasi kena beasiswa,baka
baak sangat bantu dalam ganti ktm yang hilang,baak
layan poliklinik sangat bantu dalam obat mahasiswa dan juga tidak pungut biaya,poliklinik
pol letak kurang strategis,poliklinik
toilet gedung bersih toilet gedung kotor tidak ada sabun dan juga bau,uppk
lift di gedung kerja dengan baik lift di gedung terkadang error lampu kejang dan banyak tombol yang kondisi tidak baik,uppk
ruang kelas gedung sangat baik dan nyaman dalam proses ajar fasilitas di ajar di kelas terkadang ada yang tidak fungsi dengan baik seperti proyektor dan mikrofon ruang kelas gedung dan rasa kurang layak banyak kursi yang tidak baik kondisi sehingga ganggu proses ajar,uppk
auditorium gedung sangat nyaman guna kualitas sound sistem auditorium sudah cukup baik ha saja proses mixing selalu tidak baik sehingga kurang nyaman ketika ikut acara di auditorium,uppk
parkir dosen sangat tata rapi dan baik,ukk
layan di baka sudah cukup beri informasi yang perlu oleh mahasiswa sehingga sudah cukup bantu mahasiswa,baka
kantin gedung harga lebih murah banding kantin gedung,kantin
kantin gedung lihat kumuh meski variasi makan enak lebih banyak dan harga lebih murah banding kantin gedung,kantin
parkir motor di dan di sangat tidak tata dengan baik overload sehingga tiap kali parkir di sana pasti motor akan dapat lecet dan sulit ketika masuk atau keluar parkir kecuali waktu pagi dan malam,ukk
parkir mobil di anta tidak atur dan juga becek sehingga waktu hujan kami sulit dan pasti kotor ketika akan masuk ke mobil,ukk
layan di baka asa kurang ramah ketika mahasiswa datang perlu informasi di baka,baka
layan baak sudah sangat bantu mahasiswa ketika proses ajar lalu lentera dan proses cari informasi di sim,baak
situs lentera dan sim kerap kali masalah sehingga sangat ganggu aktivitas mahasiswa seperti tidak dapat kirim file ke lentera lemot ketika masuk ke lentera sehingga mahasiswa kerap habis waktu ketika kumpul tugas dan test dan sim yang tidak bisa buka terkadang dan lama update informasi yang laku,baak
poliklinik sudah beri layan yang baik bagi mahasiswa yang butuh tanpa pungut biaya apa,poliklinik
letak poliklinik yang jauh dan tidak strategis agak sembunyi sehingga banyak mahasiswa utama maba tidak tahu posisi poliklinik sebut,poliklinik
makan di kantin variasi dan cukup enak,kantin
toilet gedung bau dan tidak milik sabun,uppk
baka sudah cukup organisir dalam beri layan bagi mahasiswa,baka
baka terlalu ribet dalam sistem birokrasi,baka
baik dan cukup cepat dalam layan akademik mahasiswa,baak
terkadang kurang koordinasi dengan cleaning service utama masalah pinjam ruang,uppk
layan poliklinik sangat bantu anak kos yang jauh dari orang tua dan tidak pungut biaya mungkin perlu sedikit lebih cepat layan dalam urus pasien,poliklinik
tempat poliklinik yang jauh di ujung gedung universitas kristen petra,poliklinik
pustaka sedia kopi,perpustakaan
wifi guna untuk kuliah tetapi ironis tidak hubung ketika dalam ruang kelas,puskom
kerja layan skkk lambat,baka
layan urus akademik cara daring,baak
layan sistem informasi akademik sering jadi error,baak
beberapa toilet universitas kristen petra yang sering kunjung orang banyak kesan kotor dan bau bahkan sampai di luar area toilet,uppk
kursi di studio gedung kurang nyaman proyektor gedung terkadang error studio tidak milik tempat untuk taruh barang pribadi sehingga jika ingin keluar harus tata untuk bawa,uppk
tidak ada fasilitas fotokopi atau print di gedung,puskom
internet di studio gedung universitas kristen petra ha bisa akses oleh huni studio sebut eksklusif,puskom
tata ruang di gedung lebih tata kapasitas ruang dapat sesuai huni,uppk
bantu dalam beri beberapa informasi kena poin skkk dan beasiswa,baka
suasana ruang terlalu tegang,baka
layan baak bantu tiap butuh mahasiswa akan hilang ktm transkrip dan lain,baak
proses lumayan lama dalam tangan data mahasiswa,baak
letak yang tidak strategis buat mahasiswa di gedung beda tidak ingin buang waktu jalan ke pol poliklinik,poliklinik
ruang kelas gedung sangat baik dan nyaman untuk ajar baik dalam proyektor maupun cahaya namun banyak proyektor ruang kelas gedung yang sering alami error baik dalam warna layar maupun perangkat sehingga sering ganti kelas,uppk
baka sangat bantu dalam terima proposal,baka
layan baka dalam beri skkk sangat lama,baka
layan di baak sangat bantu dalam beri informasi di situs sim dan lentera,baak
situs sim seringkali lambat dalam baru informasi dalam hal bayar uang kuliah,baak
layan poliklinik sangat bantu karena cukup lengkap bidang sehat,poliklinik
letak poliklinik terlalu jauh dari gedung sehingga seringkali malas mau jalan ke poliklinik,poliklinik
sedia mobil shuttle dari petra anta begitu balik,ukk
jaring wifi ada di tiap kelas dan gedung,puskom
gedung dan sedia lift gedung tidak ada lift kalau mau ke lantai lumayan asa naik tangga,uppk
mobil shuttle kurang banyak sehingga saat jam ramai masuk atau pulang kuliah antre bahkan saling serobot,ukk
di gedung bagi lab tidak ada wifi untuk mahasiswa padahal sinyal di bawah sering hilang,puskom
info tawar beasiswa up to tanggal lalu email mahasiswa,baka
ruang terlalu kecil jadi kalau banyak yang pu perlu urus sesuatu antre di luar atau terkadang sesak di dalam,baka
urus ktm hilang sangat cepat,baak
server lentera sering error tidak bisa login,baak
bantu kalau tiba mahasiswa rasa tidak enak badan juga ramah kalau ta misal ada keluh tentang sakit atau gatal,poliklinik
jauh tempat di gedung kalau bagi anak gedung dan harus di tiap gedung ada pol kecil mungkin,poliklinik
pustaka yang nyaman dan penuh buku favorit yang lengkap,perpustakaan
wifi sering lambat dan susah akses,puskom
ada beberapa staf baka yang kasar,baka
poliklinik pu obat obat yang lengkap untuk mahasiswa,poliklinik
ada ibu poliklinik yang kasar benar malah buat orang yang sakit jadi lebih lemas,poliklinik
kantin petra enak,kantin
skkk yang janji pernah beda dengan yang dapat,baka
baik dalam layan orang sakit namun obat biasa sembarang,poliklinik
internet universitas kristen petra cepat,puskom
toilet universitas kristen petra dapat temu mana mana toilet universitas kristen petra ada beberapa yang kotor dan sabun cuci tangan lebih banyak air sehingga terlalu cair,uppk
ruang kelas yang pada tempat duduk ruang kelas yang keras sebab ketidaknyamanan,uppk
parkir yang luas,ukk
pustaka universitas kristen petra milik buku yang banyak dan tempat yang nyaman,perpustakaan
kantin dan milik varian makan yang banyak dan enak,kantin
internet universitas kristen petra terkadang lama,puskom
parkir anta yang tidak dipaving semua sehingga buat tidak nyaman saat parkir mobil di saat musim hujan tanah jadi lubang dan gelombang semua,ukk
baka bantu mahasiswa untuk laksana giat di universitas kristen petra,baka
baak sangat bantu mahasiswa saat pinjam ruang untuk suatu giat,uppk
proses baak yang terkadang lama saat pinjam ruang,uppk
ada shuttle dari anta ke tengah gedung dan,ukk
tempat drop shuttle tidak milik terop sehingga saat hujan mahasiswa susah untuk turun masuk ke shuttle,ukk
baka telah merespon mahasiswa dan bantu urus panitia dengan sangat baik,baka
baak responsif hadap ta mahasiswa,baak
lentera terkadang jadi sangat lemot saat mau mengupload tugas,baak
poliklinik sudah beri tangan dan obat yang maksimal,poliklinik
poliklinik terkadang kurang tepat beda cara tangan dengan tempat lain,poliklinik
parkir gratis,ukk
wifi cukup cepat,puskom
colok yang sedia cukup banyak,uppk
internet petra tidak sampai masuk ke kelas di gedung,puskom
ac kelas gedung selalu setel terlalu dingin saat orang sedikit proyektor di beberapa kelas sudah jelek dan tidak jelas,uppk
kapasitas parkir sangat kurang,ukk
aktif tawar beasiswa,baka
sistem sim sangat mudah saat prs,baak
server sim dan lentera kurang besar,baak
tidak pungut biaya,poliklinik
terlalu jauh apalagi dari gedung perlu tambah,poliklinik
staf supir shuttle semua ramah dan sabar,ukk
shuttle pada sore hari lama dan kurang maksimal personil sehingga jadi macet pada antre,ukk
obat yang beri manjur dan selalu sesuai dengan kondisi pasien,poliklinik
durasi tunggu obat terlalu lama,poliklinik
ada satpam yang tugas bantu mahasiswa menyebrang dari gedung ke gedung,ukk
follow up mahasiswa perihal beasiswa yang informatif,baka
sim jarang masalah lama saya akses,baak
situs lentera yang lambat,baak
pasien tidak pungut biaya,poliklinik
dengar dari teman terkadang salah mendiagnosa,poliklinik
ruang kelas di universitas kristen petra milik fasilitas yang lengkap meski milik fasilitas yang lengkap namun ada beberapa fasilitas yang perlu perhati bersih dan fungsionalitas karena ada beberapa fasilitas yang rusak,uppk
