Teks_Aspirasi,Biro / Unit
layanan parkir jarak terlalu jauh kampus utara,ukk
diberi garis untuk kemudahan parkir,ukk
karcis yg sepertinya membuang buang kertas saran cukup masuk dan keluar tujukkan stnk,ukk
layanan parkir terlalu sempit gedung,ukk
tidak adanya wadah alat untuk mengeringkan tangan yang bersih terkadang sabun di tempat cuci tangan habis bisa lebih sering intensitas membersihkannya spt stand by,uppk
kelas yang ditutup membuat siswa menunggu di depan kelas yang mengakibatkan hallway penuh di jam masuk kelas gedung lt saran tetap dibuka tetapi akses listirk menyala ketika dosen mengaktifkan mic lcd ataupun ohp yang tidak bekerja dgn maksimal dapat mengganggu kegiatan belajar mengajar,uppk
terkadang kp yang keluar bisa terhambat,baka
aktif bertanya ketika masuk ke student service sehingga mahasiswa nyaman,baak
sistem penggantian ktm terlalu rumit,baak
gratis dalam membantu yg sakit,poliklinik
lokasi poli jauh membuat malas,poliklinik
internet cukup lancar,puskom
ukk kurang maksimal memberikan pelayanan pada mahasiswa,ukk
sebaiknya dokter mengkomunikasikan lebih pada pasien contoh saat ukur suhu dan tensi pasien diberitahu hasilnya dokter memberi tahu pantangan makanan minuman pada pasien tanpa perlu pasien yg bertanya,poliklinik
sayangnya jam layanan perpustakaan tidak sampai malam,perpustakaan
buku di perpustakaan cukup lengkap,perpustakaan
baka sangat kooperatif dalam membantu mahasiswa dengan beasiswa,baka
layanan baka dalam mengeluarkan penghargaan ekstrakulikuler cukup lama,baka
layanan di baak sangat membantu untuk administrasi perkuliahan,baak
layanan poliklinik cukup membantu sivitas akademika yang memerlukan pertolongan medis,poliklinik
internet ukp cepat untuk download dan upload,puskom
internet ukp kurang stabil dan tidak menjangkau beberapa tempat,puskom
collab room nyaman untuk digunakan belajar bersama atau rapat,perpustakaan
kantin makanan beragam dan cukup murah,kantin
parkir motor tidak semua ada atapnya sehingga motor basah setelah hujan,ukk
membantu dalam meminjamkan barang kebutuhan panitia seperti scanner,baka
staff baka kurang ramah,baka
kamar mandi gedung biasanya closet ada bekas jejak sepatu,uppk
baka menggunakan sistem online dan lebih teratur,baka
harus menunggu waktu yang lama bahkan perlu ada orang dalam untuk menindak lanjuti skkk agar cepat keluar,baka
membantu mahasiswa untuk pergantian ktm yang hilang,baak
beberapa hal dalam situs lentera tidak di update,baak
mahasiswa tidak dipungut biaya saat berobat,poliklinik
menunggu terlalu lama ada beberapa dokter yang meremehkan penyakit mahasiswa dan dianggap hanya halusinasi obat yang diberikan juga terbatas dan terkadang asal diberikan,poliklinik
kantin gedung menunya juga biasa saja dan beberapa mahal kurang bervariasi dll,kantin
kecepatan internet nya masih kurang kalau banyak mahasiswa,puskom
untuk bagian dokter jika ada masalah sakit lebih di buat menjadi baik karena kadang sakit nya ini tidak sesuai pemeriksaan nya kadang obat nya beda sama sakit nya,poliklinik
toilet gedung bersih pencahayaan dan ventilasi cukup tidak pengap dan lembab jadi berani ke toilet,uppk
parkiran gedung lapang sesuai kapasitas,ukk
parkiran gd sempit sekali tidak diperhatikan layoutnya motor sering kena lecet krn terlalu mepet,ukk
perpustakaan mungkin desain ruangnya terlalu old kalau interior dibuat lebih stylish chic bisa jadi minat pengunjung akan meningkat,perpustakaan
pelayanan tolong diperhatikan salah satu karyawan sangat ga humble emosian ke wahasiswa banyak rekan yang sependapat dg statement ini,baka
sim sering tidak update ttg keuangan maupun skkk,baak
wifi kenceng,puskom
baka membantu lebih mudah untuk mengumoylkan informasi bwasiswa maupun kerjaan,baka
kurang di update informasinya mengenai beasiswa,baka
jumlah tempat cuci tangan gedung dibatasi hanya sekitar alat saja yg menyala dari tiap tempat,uppk
pegawai baka baik dan responsif,baka
terkadang pelayanan baka terlalu sering mengingatkan sehingga terkesan sedikit mengganggu,baka
terkadang menunggu terlalu lama untuk mendapat layanan legalisir berkas,baak
dokter poliklinik tidak kalah baiknya dengan dokter di puskesmas,poliklinik
layanan poliklinik sangat membantu mahasiswa gedung dan,poliklinik
letak poliklinik terlalu jauh dan tidak strategis jika dilihat dari gedung jika dilihat dari rentan kecelakaan mahasiswa gedung dan terutama gedung lebih membutuhkan poliklinik karena mereka memiliki pembelajaran praktek yang menggunakan alat seperti mesin pemotong gergaji paku palu dsb sehingga lebih baik poliklinik dipindahkan ke salah satu gedung tersebut tambahan saya pernah mengalami kecelakaan saat praktek mata kuliah dan membutuhkan poliklinik namun karena jarak yang terlalu jauh saya tidak jadi kesana,poliklinik
lokasi menunggu shuttle di gedung sangat nyaman karena terdapat berteduh dr hujan maupun panas karena terletak di lobby,ukk
lokasi menuggu shuttle di dan tidak nyaman karena ketika hujan penunggu tidak bisa berteduh jikapun bisa jarak dr lokasi menunggu dengan drop off terlalu jauh,ukk
berjasa dalam mengurus proposal lpj dan skkk mahasiswa,baka
staff kurang ramah dan proses input skkk sangat lama,baka
adanya lentera yang sangat membantu dalam pjj skrng,baak
lentera sering error,baak
sangat membantu mahasiswa dalam pengobatan dan penanganan pertama,poliklinik
poli belum tersedia di gedung,poliklinik
parkiran ukp sangat ketat untuk keluar masuknya lebih aman dr pada sebelumnya,ukk
jalan parkir dr gedung ke suka membuang waktu,ukk
makanan di kantin mahal dan porsi biasa ga banyak,kantin
untuk ob soal toilet mungkin bisa lbh rajin lagi karna itu sangat penting untuk image kampus,uppk
lingkungan poli klinik bersih nyaman dokter yg menangani sabar baik,poliklinik
mungkin untuk kualitas obat ya saya kira bisa lbh diperhatikan,poliklinik
ruang audio visual gedung nyaman dari sisi lcd dan tempat duduk ruang audio visual gedung sangat sempit tempat duduknya dan lcd kualitasnya sangat jelek dan tidak layak pakai,uppk
melayani mahasiswa yang bertanya ttg kepanitiaan dengan ramah dan sabar,baka
ruangannya kurang rapi dan tidak tertata sehingga menimbulkan kesan tidak nyaman,baka
informasi yang diberikan di website sim dan lentera sudah cukup lengkap,baak
situs sim dan lentera sangat lemot sehingga untuk upload file tidak bisa dilakukan tepat waktu,baak
tidak perlu mengeluarkan biaya untuk mendapatkan pelayanan,poliklinik
antri poliklinik terlalu lama,poliklinik
saya rasa dari segi internet lingkupnya sudah cukup bagus tapi perlu di tingkatkan kecepatannya,puskom
saya rasa baka sudah gercep dalam menghadapi situasi apapun dan bisa memberi solusi yang cepat kepada mahasiswa,baka
sama juga bisa gercep dalam situasi yang tidak di sangka contohnya covid baak bisa membuat server lentera dan sim tetap stabil,baak
saya rasa jam kerja baak bisa ditambah karena biasanya mahasiswa yang masih berkuliah sudah tidak bisa ke baak ataupun baka karena sudah tutup,baak
layanan poliklinik sangat terbantu bagi mahasiswa yang sakit karena kesehatan itu mahal dan poliklinik petra bisa memberikan fasilitas itu ke mahasiswa dengan gratis atau tidak dipungut biaya dan poliklinik juga bisa di tambah cabang atau lingkupnya di ukp agar mahasiswa yang jauh bisa menjangkau,poliklinik
saya rasa poliklinik bisa di tingkatkan ke tambahan dokter spesialis nya karena masih banyak mahasiswa yang mempunyai penyakit yang tidak biasa sehingga perlu perawatan yang khusus di kampus,poliklinik
kantin dan memiliki variasi makanan yang banyak dan harga nya standar,kantin
akses internet petra di gedung bertambah baik dengan ditambah nya repeater di beberapa sudut ruangan agar dapat dijangkau,puskom
toilet gedung sering buntu dan bau,uppk
di gedung kursi nya sudah sangat lama dosen yang bilang kalau kuliah pake kursi itu dan banyak yg rusak bahkan beberapa kali melihat kasus sepatu sobek karena ada bagian bawah kursi yang patah sehingga menjadi tajam,uppk
parkir motor gedung dan anta mobil terlalu jauh untuk mahasiswa di gedung,ukk
selalu update situs sum dan lentera,baak
layanan di baak sangat membantu dalam pergantian ktm yang hilang,baak
gratis untuk mahasiswa petra berobat,poliklinik
poli nya terlalu jauh dari gedung dan,poliklinik
shuttle dari anta terlalu sedikit,ukk
baka cepat dalam menanggapi keluhan keluhan mahasiswa,baka
untuk pengumpulan lpj cukup ribet,baka
cepat dalam mengupdate hal yang baru di lentera,baak
cepat dalam menangani pasien mahasiswa di ukp,poliklinik
internet ukp di kj cepat,puskom
toilet gedung lebih bersih,uppk
ruang kelas lebih nyaman ac lcd sinar matahari,uppk
makanan di kantin dan lebih bervariasi dengan harga terjangkau sesuai,kantin
wi fi ukp mudah putus di gedung,puskom
tolilet gedung kurang bersih beberapa fasilitas rusak,uppk
ruang kelas kurang nyaman karena ac yang panas,uppk
kantin terlalu mahal bagi mahasiswa,kantin
makanan di kantin kurang bervariasi,kantin
sangat membantu dalam memberikan informasi mengenai skkk,baka
proses pengumuman hasil skkk lama,baka
layanan baak sangat membantu dalam permohonan perpanjangan waktu pengumpulan ijazah,baak
semester lalu lambat dalam update jadwal kuliah,baak
layanan poliklinik sangat membantu mahasiswa yang membutuhkan bantuan saat itu juga,poliklinik
kantin jumlah tempat duduk mencukupi dan tidak pernah kehabisan tempat dan kualitas produk bagus kursi dan meja,kantin
gedung memiliki suasana yang sejuk karena sangat terbuka seolah menyatu dengan alam,uppk
proses skkk dan lpj sangat memakan waktu,baka
server lentera dan sim lemot,baak
tidak dipungut biaya dan bisa melakukan pengecekan kesehatan,poliklinik
letaknya poli jauh dan kurang dipromosikan,poliklinik
parkiran sekarang sudah cukup lumayan tertata lebih baik di gedung dan,ukk
parkiran gedung luas namun kurang dipergunakan sebaik mungkin sehingga tidak berfungsi maksimal,ukk
jumlah stand kantin disetiap gedung sudah cukup banyak variannya,kantin
toilet pun cukup bersih dan cleaning service nya selalu standby beberapa jam toilet di gedung hampir semua tidak ada sabun di wastafelnya beda dengan dan,uppk
internet yang sekarang sudah jauh lebih baik perkembangannya dari pada dulu ada peningkatan,puskom
kantin harga dan variannya tidak sama dengan kantin lainnya sangat berbeda jauh dan tidak seimbang dengan kantin digedung lain,kantin
internet kurang memadai jangakuannya pada titik titik tertentu,puskom
info sudah cukup jelas di email atau dipapan info cukup telaten dalam reminder pengumuman di email yang berulang ulang,baka
pelayanannya kurang ramah dan sedikit lelet dan dipersulit tidak memberikan arahan yang tepat apabila ditanya suatu persoalan yang kurang jelas,baka
perbaikan server terkadang di jam jam yang tepat jam malam layanan para staffnya juga sudah cukup ramah dan baik,baak
masih kurang memadai apabila lentera digunakan untuk pembelajaran online atau ujian online selalu down apabila banyak yg pakai,baak
informasi ktm yang ditemukan orang lain terkadang kurang jelas sehingga orang yang sekiranya merasa kehilangan bingung dan tidak tau dimana keberadaannya terkadang terpajang dibeberapa tu jurusan ada di dan,uppk
pelayanan dokter cukup baik dan menolong,poliklinik
jam buka poli bisa dikunjungi setiap saat dan kebersihan ruang tunggu sudah cukup baik,poliklinik
info jam buka dan istirahat dan saat kembali buka kurang on time,poliklinik
pelayanan kurang ramah kita sebagai mahasiswa dan warga petra namun diperlakukan seperti orang dari luar petra cara bicara penjaga yang di depan seringkali tidak baik saat bertanya,poliklinik
internet lemot dan kadang tidak bisa dipakai sama sekali,puskom
layanan mengenai keuangan beasiswa cepat,baka
pengembalian uang kepanitiaan sangat lama,baka
transkrip nilai selalu up to date,baak
kapasitas server situs sim kecil,baak
layanan poliklinik gratis,poliklinik
tempat poliklinik kurang strategis,poliklinik
kantin di semua gedung di universitas sangat bervariasi dan bersih,kantin
toilet yang ada di semua gedung termasuk gedung sangat bau dan tidak bersih sabun juga sering kali habis atau sangat cair,uppk
baka sangat membantu mahasiswa dalam memberikan informasi yang dibutuhkan pemberian informasi sangat jelas,baka
karena terlalu banyaknya acara yang ada kinerja baka agak lambat sehingga pembagian skkk juga terhambat,baka
baak sangat cepat dalam merespon masalah yang dilaporkan dan cepat dalam menanggulangi,baak
proses pergantian ktm yang hilang relatif lama,baak
poliklinik sangat membantu mahasiswa terutama mahasiswa rantau yang tidak tau apa penyakitnya dan harus berobat dimana saat sakit,poliklinik
ruang klinik yang berada di basement bersama tempat parkir cukup menganggu kenyamanan,poliklinik
parkir sepeda montor gedung dan terlalu jauh jangkauannya,ukk
ruang kelas yang selalu bersih setiap pagi memulai kelas fasilitas lengkap disetiap ruang kelas ruang kelas yang terkadang terlalu dingin ac nya fasilitas seperti lcd sudah tidak memadai rusak di beberapa ruang kelasn,uppk
karyawan untuk buka ruangan sering menghilang sebelum jam istirahat sehingga sulit dicari,uppk
baka sangat membantu dalam mengurus suatu alur kegiatan,baka
layanan baka dalam merevisi sesuatu terkadang lama,baka
layanan baak sangat membantu dalam pengurusan hal tertentu,baak
situs lentera sering error,baak
poliklinik menjadi fasilitas kesehatan yang penting bagi mahasiswa,poliklinik
dokter poliklinik ada yang galak,poliklinik
ruang kelas di gedung cukup nyaman bersih,uppk
lift yang disediakan di setiap gedung cukup memadai jumlahnya namun lift gedung sering out of service tiba tiba,uppk
tempat parkir di gedung cukup luas,ukk
kantin di gedung dan cukup bervariasi dan harga terjangkau,kantin
mudah untuk print di gedung dan karena ada puskom,puskom
toilet di perpustakaan bersih beberapa toilet di gedung kurang bersih bau tidak enak ada kebocoran juga jadi becek tidak disediakan tissue padahal tempat tissue nya ada,uppk
terdapat beberapa kelas di gedung yang masih menggunakan kursi yang lama cukup keras bukan kursi yang biru,uppk
kantin gedung kurang bervariasi harganya mahal,kantin
di gedung tidak ada tempat print,puskom
parkiran di gedung terbuka sehingga saat hujan tetap kehujanan,ukk
baka sangat informatif karena sering memberi info melalui email mahasiswa,baka
baka sangat lama dalam proses skkk,baka
layanan baak cepat mengenai transkrip nilai,baak
website lentera sering lemot lambat saat reload,baak
layanan poliklinik sangat membantu tidak perlu membayar,poliklinik
poliklinik hanya dan lokasi tidak strategis terlalu jauh ujung,poliklinik
fasilitas lift di gedung sering bermasalah,uppk
gedung sangat tidak nyaman ketika hujan karena air membasahi interior selasar gedung,uppk
baka melakukan dengan baik pengurusan beasiswa ekstrakurikuler saya dan teman saya,baka
baka mungkin kurang tenaga kerja sehingga urusan administrasi kerap kali membutuhkan proses yang lama,baka
pembuatan ktm baru diproses dengan baik dan cepat,baak
parkiran anta yang luas dan gratis,ukk
terlalu jauh dengan gedung dan shuttle trrlalu lama untuk kembali,ukk
sangat bermanfaat karena gratis terutama untuk anak kos,poliklinik
tempatnya yg sulit ditemui dan jauh dari gedung membuat mahasiswa jadi maalas,poliklinik
parkiran anta jembrot semua kalo hujan,ukk
ruang perpustakaan nyaman untuk belajar dan mencari buku yang diinginkan,perpustakaan
toilet petra tidak menyediakan tissue toilet,uppk
staff baka sangat membantu proses layanan proposal lpj skkk dll,baka
jangka waktu proses kadang tidak konsisten kadang cepat kadang lama,baka
layanan sangat membantu mahasiswa dalam pergantian menjadi ktm baru permintaan surat permintaan peminjaman kelas dll,baak
